"","subj","roi","PC1","PC2","beh_sim","cluster","category","diff","network"
"o_s330.8","o_s330","Pre_SMA",-0.0272497777368077,0.00713464574459073,-0.0230078242076427,0.00361092856852422,-0.00114317868607499,0.00475410725459921,"Prefrontal"
"o_s331.8","o_s331","Pre_SMA",0.0566535817188522,0.00152959748339591,0.0337949931517507,0.0830736239208775,-0.01561084652169,0.0986844704425675,"Prefrontal"
"o_s332.8","o_s332","Pre_SMA",0.0012496168716261,-0.0339812932562799,-0.00597869235774579,-0.0467870337398389,-0.0410527513425456,-0.0057342823972933,"Prefrontal"
"o_s333.8","o_s333","Pre_SMA",0.0441538709033053,-0.0457877647164955,-0.0528645717767002,0.0789529238577409,-0.0204553495451349,0.0994082734028758,"Prefrontal"
"o_s334.8","o_s334","Pre_SMA",0.113347269864002,-0.00947672599561901,0.0248976317778297,0.0701497574880792,0.0448634451325798,0.0252863123554994,"Prefrontal"
"o_s335.8","o_s335","Pre_SMA",-0.0689798571653053,-0.0160074302916494,-0.0799253933605369,-0.00415677248274565,-0.0233666569609532,0.0192098844782075,"Prefrontal"
"o_s337.8","o_s337","Pre_SMA",0.0330305307630691,-0.0193875932027622,-0.00457661625893849,0.0381009607609007,0.00744118809119499,0.0306597726697057,"Prefrontal"
"o_s338.8","o_s338","Pre_SMA",0.0437421769764576,0.138935938810643,0.0799794403747204,0.148950343695172,0.0775796072275095,0.0713707364676625,"Prefrontal"
"o_s339.8","o_s339","Pre_SMA",-0.0156988659712269,0.0227919670675532,-0.0225418447070993,0.0508063872716232,0.00471824317000777,0.0460881441016154,"Prefrontal"
"o_s340.8","o_s340","Pre_SMA",-0.0260725834169049,0.010875475645163,-0.0359666061645136,0.0302401129499234,0.0333307852838344,-0.003090672333911,"Prefrontal"
"o_s342.8","o_s342","Pre_SMA",0.0247790591373606,-0.0368276127063062,0.042506135286183,0.0235802715501088,0.0273391605552721,-0.0037588890051633,"Prefrontal"
"TD102.8","TD102","Pre_SMA",0.0502007206031289,-0.0469660774753661,-0.00689009727703222,-0.00466063059466656,-0.0491338072532493,0.0444731766585827,"Prefrontal"
"TD308.8","TD308","Pre_SMA",0.0421869412352379,-0.00140837170656142,0.0277778039484518,0.00925847719552116,0.0246144785052984,-0.0153560013097772,"Prefrontal"
"TD314.8","TD314","Pre_SMA",0.0925966228961725,0.0964774484772306,0.111538557869487,0.0675341830513834,0.0632291333088564,0.00430504974252699,"Prefrontal"
"TD316.8","TD316","Pre_SMA",-0.00989721547191526,-0.0308711751420357,-0.000372225578644874,-0.032593727680312,-0.0118896133745034,-0.0207041143058086,"Prefrontal"
"TD317.8","TD317","Pre_SMA",0.091966394153804,-0.0429918184273734,0.0201330630646816,0.0380589124873575,0.0192077553673732,0.0188511571199843,"Prefrontal"
"TD318.8","TD318","Pre_SMA",-0.0252735330572207,-0.0177062703282547,-0.0156407478643056,-0.0604302814270225,-0.00821028237285797,-0.0522199990541645,"Prefrontal"
"TD323.8","TD323","Pre_SMA",0.0611891970954753,-0.0748040291234165,-0.0410318687994454,-0.0513536483684032,-0.0312293054346404,-0.0201243429337628,"Prefrontal"
"TD329.8","TD329","Pre_SMA",0.0110636233904664,0.0239335784474322,0.0688013921527036,-0.0664165193767832,-0.0123469518125472,-0.054069567564236,"Prefrontal"
"TD330.8","TD330","Pre_SMA",0.00987691325270745,-0.0619961014312811,-0.0479672988274005,-0.0191065730308038,-0.0433640065230108,0.024257433492207,"Prefrontal"
"TD355.8","TD355","Pre_SMA",-0.0315303022647412,0.00831611326543135,-0.0474107441359001,0.00182645214774181,-0.00766983678189724,0.00949628892963905,"Prefrontal"
"TD358.8","TD358","Pre_SMA",-0.0265935519548992,-0.0160626822502809,-0.0467981373891664,-0.0248616376001499,-0.0246768715619957,-0.000184766038154201,"Prefrontal"
"TD359.8","TD359","Pre_SMA",-0.0727766352073222,0.0181655008865809,-0.0162143731790962,-0.0170905188873415,-0.00665131663189881,-0.0104392022554427,"Prefrontal"
"TD360.8","TD360","Pre_SMA",-0.046459146734985,0.0936778291822142,0.00782613501631349,0.0329299872179921,0.127834012462848,-0.0949040252448559,"Prefrontal"
"TD361.8","TD361","Pre_SMA",-0.069736947851829,0.00359442878804831,-0.0377185290001489,-0.0639708862617461,-0.0314789714128723,-0.0324919148488738,"Prefrontal"
"TD362.8","TD362","Pre_SMA",-0.0376584341868004,-0.0135076522134862,-0.0691388399402586,6.29810385927222e-05,-0.0257375833128446,0.0258005643514373,"Prefrontal"
"TD363.8","TD363","Pre_SMA",-0.0185207545255366,0.0103308594106998,-0.00759146443255687,-0.021248801106076,0.0342047535697285,-0.0554535546758045,"Prefrontal"
"TD364.8","TD364","Pre_SMA",0.0725893478311566,0.0375826450606526,0.06589355847425,0.046387287483092,0.0431974143844945,0.0031898730985975,"Prefrontal"
"TD367.8","TD367","Pre_SMA",0.00228593998632444,-0.0408392386947751,0.00906527971473886,-0.0115050439665399,-0.00723332632088684,-0.00427171764565306,"Prefrontal"
"TD368.8","TD368","Pre_SMA",-0.0531477929177803,0.00931464574782877,-0.021739241919511,-0.00995133256171681,-0.0340382794338118,0.024086946872095,"Prefrontal"
"TD369.8","TD369","Pre_SMA",0.0519822337681345,0.0193432327957914,0.0620339384183148,0.0598824680982111,-0.0104552651037874,0.0703377332019985,"Prefrontal"
"TD370.8","TD370","Pre_SMA",-0.0286951044351212,-0.0100698086642579,-0.0218307820015428,-0.0059412812051471,0.000415701183248974,-0.00635698238839607,"Prefrontal"
"TD373.8","TD373","Pre_SMA",0.0583421039382656,-0.00968377859814706,0.0243593636397818,0.0588290815316265,0.0139476782741458,0.0448814032574807,"Prefrontal"
"TD374.8","TD374","Pre_SMA",-0.00902038759106284,0.0862531673160997,0.063938548920856,0.05270088423463,0.0401158822541945,0.0125850019804355,"Prefrontal"
"l_s1101.9","l_s1101","Right_Amyg",0.00313361303618596,0.0727476395849097,0.022085934210418,0.0145706446214737,0.00257735289456867,0.011993291726905,"Limbic"
"l_s1102.9","l_s1102","Right_Amyg",-0.0499922047523304,-0.00650617305322095,-0.0148054943573515,-0.0646665476743702,-0.0535935621595327,-0.0110729855148375,"Limbic"
"l_s1104.9","l_s1104","Right_Amyg",0.040134343006157,-0.059961361470747,-0.0312776466365346,0.0281179447040445,0.0023279306973122,0.0257900140067323,"Limbic"
"l_s301.9","l_s301","Right_Amyg",-0.0650124300594719,-0.0529167390479633,-0.0575709780185263,-0.0655941935780138,-0.0415316232556518,-0.024062570322362,"Limbic"
"l_s302.9","l_s302","Right_Amyg",-0.0290581717326563,-0.032484382314408,-0.0343051627217992,-0.0141716823191504,0.00268127890295668,-0.0168529612221071,"Limbic"
"l_s303.9","l_s303","Right_Amyg",-0.0171446999570178,0.0115371640436792,-0.0258765544024046,0.0335184593676596,0.0550111181421822,-0.0214926587745226,"Limbic"
"l_s304.9","l_s304","Right_Amyg",0.0179376128973331,-0.0510748124525921,-0.00292303000597348,-0.00237229023407315,-0.0435306010670117,0.0411583108329385,"Limbic"
"l_s305.9","l_s305","Right_Amyg",0.00127932340916583,0.0378971463316205,0.0196603472308443,0.0303031517201277,-0.00660974468834964,0.0369128964084773,"Limbic"
"l_s306.9","l_s306","Right_Amyg",0.0361336024383243,-0.035828416205271,-0.00542595108679533,-0.00478659548240426,0.0417814770147267,-0.046568072497131,"Limbic"
"l_s308.9","l_s308","Right_Amyg",-0.0302572757520014,0.00906809464523426,-0.0360419311055718,-0.0562593607737702,-0.0384921415961244,-0.0177672191776458,"Limbic"
"l_s310.9","l_s310","Right_Amyg",0.0266366304711857,-0.0383285404713814,-0.00236070439244252,-0.00757886340517827,-0.0430724718536125,0.0354936084484342,"Limbic"
"l_s312.9","l_s312","Right_Amyg",-0.0298259266222723,0.0112918015807481,0.0116115021493304,0.00736891488229403,-0.0225556122122867,0.0299245270945807,"Limbic"
"l_s313.9","l_s313","Right_Amyg",0.0641618487641547,-0.0239582120006478,0.03934972387391,0.0228871060597139,-0.0187295269953009,0.0416166330550148,"Limbic"
"l_s314.9","l_s314","Right_Amyg",0.0678347264185858,0.0050589048385981,0.0172650434431217,0.0807487893110324,0.0104136904616022,0.0703350988494302,"Limbic"
"l_s315.9","l_s315","Right_Amyg",-0.00542623880732412,-0.017510021882874,-0.00810280216083031,0.00728493565606656,-0.00683839066444117,0.0141233263205077,"Limbic"
"l_s317.9","l_s317","Right_Amyg",-0.00653285723820481,-0.0260934737505613,0.0308240936210309,0.00615122567574043,0.00299305728461342,0.00315816839112701,"Limbic"
"l_s318.9","l_s318","Right_Amyg",0.0256207334385272,0.0346734680474152,0.0514119929781516,0.028412091090952,-0.0175859717310305,0.0459980628219825,"Limbic"
"l_s319.9","l_s319","Right_Amyg",0.0563416056919759,0.00963189538149234,0.00684191108805587,0.0846592507510348,-0.0146129357991887,0.0992721865502235,"Limbic"
"l_s320.9","l_s320","Right_Amyg",0.0878209036142056,-0.0653824742216327,-0.00470005420920961,-0.0176575193674656,-0.0284624277617394,0.0108049083942738,"Limbic"
"l_s322.9","l_s322","Right_Amyg",0.00214714904703124,0.0105287962322827,-0.00604912309109331,0.00671807850725199,0.000810617438194278,0.00590746106905771,"Limbic"
"o_s307.9","o_s307","Right_Amyg",-0.0156669920435034,-0.00997520870683128,-0.0166674436520519,-0.0337706687978771,-0.0268815531083945,-0.0068891156894826,"Limbic"
"o_s309.9","o_s309","Right_Amyg",-0.0250917715302173,0.00374881823386421,-0.0263117056265911,0.0183505354079211,0.0464464047632496,-0.0280958693553285,"Limbic"
"o_s321.9","o_s321","Right_Amyg",-0.0307131827111845,-0.00289279151569327,-0.0433305940677165,-0.0471447141053777,-0.0547192505121713,0.00757453640679361,"Limbic"
